Date,HSBC,JNJ,MA,META,NVDA,NVO,WMT,WOLF
2020-04-13 00:00:00+00:00,20.895265579223633,123.42549896240234,256.8164367675781,174.2653045654297,6.722568035125732,27.540428161621094,39.007118225097656,37.919124603271484
2020-04-14 00:00:00+00:00,21.219284057617188,128.95346069335938,264.01361083984375,177.63516235351562,7.0738301277160645,27.98508644104004,40.15896224975586,39.66908264160156
2020-04-15 00:00:00+00:00,20.112882614135742,130.392822265625,250.77005004882812,176.43875122070312,6.996352672576904,28.013166427612305,40.08424377441406,38.78910446166992
2020-04-16 00:00:00+00:00,19.96272850036621,132.16781616210938,240.6471405029297,175.72093200683594,7.341635704040527,28.865032196044922,41.195621490478516,35.70917510986328
2020-04-17 00:00:00+00:00,20.515928268432617,134.24301147460938,253.52992248535156,178.7019500732422,7.282345771789551,29.520309448242188,41.1302490234375,35.39918518066406
2020-04-20 00:00:00+00:00,20.168203353881836,133.93392944335938,245.49404907226562,177.7049560546875,7.151057243347168,30.007091522216797,40.4235725402832,35.329185485839844
2020-04-21 00:00:00+00:00,19.504358291625977,132.17662048339844,239.2720947265625,170.28729248046875,6.714097023010254,30.002408981323242,40.22433853149414,34.86919403076172
2020-04-22 00:00:00+00:00,19.73354148864746,135.099609375,250.54574584960938,181.7328338623047,7.128635883331299,30.231754302978516,40.96525573730469,36.839149475097656
2020-04-23 00:00:00+00:00,19.765153884887695,137.3249053955078,249.521728515625,184.57427978515625,7.0753254890441895,29.94624137878418,40.01264953613281,37.35913848876953
2020-04-24 00:00:00+00:00,19.741445541381836,136.75091552734375,252.34991455078125,189.4994659423828,7.2143354415893555,30.38153839111328,40.295936584472656,38.03912353515625
2020-04-27 00:00:00+00:00,20.405288696289062,136.24754333496094,258.5523376464844,186.93714904785156,7.4009270668029785,30.48918342590332,39.94104766845703,39.73908615112305
2020-04-28 00:00:00+00:00,20.452707290649414,133.6866912841797,258.0452575683594,182.36093139648438,7.258429050445557,30.231754302978516,39.847660064697266,41.419044494628906
2020-04-29 00:00:00+00:00,21.005908966064453,132.67117309570312,276.6622619628906,193.60707092285156,7.435306549072266,29.506267547607422,38.47789001464844,46.248931884765625
2020-04-30 00:00:00+00:00,20.334163665771484,132.49452209472656,268.1583251953125,204.0955047607422,7.28134822845459,29.642004013061523,37.8397102355957,43.129005432128906
2020-05-01 00:00:00+00:00,19.978532791137695,130.94915771484375,262.0827331542969,201.66281127929688,7.044682502746582,29.688806533813477,38.26620101928711,39.78908157348633
2020-05-04 00:00:00+00:00,19.567577362060547,130.93153381347656,262.5898132324219,204.64382934570312,7.256686210632324,29.777738571166992,38.509033203125,40.09907531738281
2020-05-05 00:00:00+00:00,19.670316696166992,132.0177001953125,267.1929016113281,206.44842529296875,7.317721843719482,29.548391342163086,38.82966232299805,40.57906723022461
2020-05-06 00:00:00+00:00,19.6149959564209,130.7637176513672,265.6910705566406,207.84420776367188,7.418615341186523,29.0101261138916,38.384498596191406,41.149051666259766
2020-05-07 00:00:00+00:00,19.923208236694336,130.33102416992188,271.5716552734375,210.62582397460938,7.594993591308594,29.164588928222656,38.11247634887695,43.35900115966797
2020-05-08 00:00:00+00:00,20.2551326751709,131.31121826171875,275.4432067871094,211.71255493164062,7.785074234008789,29.375211715698242,38.44078063964844,46.64892578125
2020-05-11 00:00:00+00:00,20.144495010375977,131.6732940673828,274.26324462890625,212.54005432128906,8.037186622619629,29.94624137878418,38.66903305053711,45.82894515991211
2020-05-12 00:00:00+00:00,19.780960083007812,129.93365478515625,265.36920166015625,209.4693145751953,7.775109767913818,29.27224349975586,38.703426361083984,44.698970794677734
2020-05-13 00:00:00+00:00,19.52016258239746,129.92481994628906,262.4922790527344,204.48434448242188,7.752689838409424,29.60456085205078,38.68155288696289,43.658992767333984
2020-05-14 00:00:00+00:00,19.393718719482422,130.3751678466797,270.4403991699219,206.18919372558594,8.002307891845703,30.091339111328125,38.59086608886719,43.129005432128906
2020-05-15 00:00:00+00:00,19.22775650024414,132.84774780273438,272.030029296875,210.24697875976562,8.460943222045898,29.913476943969727,39.37881088256836,42.7490119934082
2020-05-18 00:00:00+00:00,19.96272850036621,132.9183807373047,282.7184753417969,212.550048828125,8.719531059265137,29.852630615234375,39.916622161865234,49.388858795166016
2020-05-19 00:00:00+00:00,19.678220748901367,131.59381103515625,283.5279541015625,216.2289581298828,8.774587631225586,30.175586700439453,39.06927490234375,49.64885711669922
2020-05-20 00:00:00+00:00,19.859989166259766,130.41049194335938,291.39801025390625,229.2796630859375,8.938511848449707,30.362812042236328,39.22561264038086,53.688758850097656
2020-05-21 00:00:00+00:00,19.283077239990234,129.55392456054688,286.97052001953125,230.6953887939453,8.74444580078125,30.33940887451172,39.08177185058594,50.958824157714844
2020-05-22 00:00:00+00:00,18.1529598236084,128.37130737304688,287.6043701171875,234.20484924316406,8.994564056396484,30.344087600708008,38.87540054321289,51.72880554199219
2020-05-26 00:00:00+00:00,18.816804885864258,128.54025268554688,295.8157958984375,231.50296020507812,8.687146186828613,29.674768447875977,38.728450775146484,55.168724060058594
2020-05-27 00:00:00+00:00,19.1013126373291,128.8336944580078,292.34405517578125,228.45216369628906,8.49532413482666,29.38925552368164,38.29694366455078,55.94871139526367
2020-05-28 00:00:00+00:00,18.642942428588867,130.68321228027344,294.811279296875,224.783203125,8.457207679748535,30.404937744140625,38.67528533935547,52.968780517578125
2020-05-29 00:00:00+00:00,18.216188430786133,132.2659454345703,293.436279296875,224.41432189941406,8.844343185424805,30.863628387451172,38.79098129272461,52.68878173828125
2020-06-01 00:00:00+00:00,18.824710845947266,130.8787841796875,293.9335021972656,231.21383666992188,8.775337219238281,30.751296997070312,38.75971221923828,52.868778228759766
2020-06-02 00:00:00+00:00,19.08550453186035,131.8213653564453,296.06939697265625,232.0214080810547,8.794268608093262,30.493864059448242,38.75345993041992,53.92875671386719
2020-06-03 00:00:00+00:00,19.96272850036621,132.17703247070312,299.4631042480469,229.46910095214844,8.738714218139648,30.287919998168945,38.60649490356445,56.79869079589844
2020-06-04 00:00:00+00:00,19.87579345703125,130.4698028564453,293.9043884277344,225.6107177734375,8.739712715148926,30.1147403717041,38.181251525878906,57.37867736816406
2020-06-05 00:00:00+00:00,20.982196807861328,130.97662353515625,304.1539001464844,230.07725524902344,8.892744064331055,30.184947967529297,38.00928497314453,59.25863265991211
2020-06-08 00:00:00+00:00,21.077035903930664,130.50538635253906,302.7203369140625,230.7053680419922,8.778092384338379,30.105379104614258,37.90922546386719,60.7985954284668
2020-06-09 00:00:00+00:00,20.3499698638916,129.7851104736328,303.77362060546875,237.95355224609375,9.01835823059082,30.250478744506836,37.94362258911133,61.688575744628906
2020-06-10 00:00:00+00:00,19.986434936523438,131.42123413085938,305.39251708984375,236.01937866210938,9.338126182556152,31.153825759887695,37.88420486450195,60.198612213134766
2020-06-11 00:00:00+00:00,18.587621688842773,125.25919342041016,284.0350341796875,223.7563018798828,8.769372940063477,30.152183532714844,37.54964828491211,57.878665924072266
2020-06-12 00:00:00+00:00,18.951156616210938,126.39734649658203,290.41302490234375,227.8938446044922,8.905204772949219,30.241117477416992,36.81485366821289,61.00859069824219
2020-06-15 00:00:00+00:00,18.824710845947266,125.59707641601562,289.808349609375,231.80206298828125,9.14571762084961,30.601518630981445,36.92115783691406,60.70859909057617
2020-06-16 00:00:00+00:00,19.077600479125977,128.45135498046875,296.93731689453125,234.942626953125,9.040789604187012,30.55939292907715,37.41205978393555,60.808597564697266
2020-06-17 00:00:00+00:00,18.895835876464844,128.0601348876953,296.235107421875,234.82296752929688,9.207778930664062,31.228717803955078,37.21820831298828,60.90859603881836
2020-06-18 00:00:00+00:00,18.729873657226562,127.51773071289062,297.2981872558594,235.23175048828125,9.189834594726562,30.9197998046875,36.89302062988281,59.82862091064453
2020-06-19 00:00:00+00:00,19.014379501342773,127.89118194580078,289.1549987792969,238.07318115234375,9.232948303222656,31.61720085144043,37.47460174560547,60.508602142333984
2020-06-22 00:00:00+00:00,18.714067459106445,127.49992370605469,296.8983154296875,238.5019073486328,9.497637748718262,31.79974365234375,38.046810150146484,59.498626708984375
2020-06-23 00:00:00+00:00,19.077600479125977,127.02867889404297,299.2778625488281,241.51283264160156,9.421122550964355,31.79974365234375,37.856075286865234,60.10861587524414
2020-06-24 00:00:00+00:00,18.587621688842773,124.32555389404297,286.72674560546875,233.3175048828125,9.207280158996582,31.139781951904297,37.61531066894531,58.49864959716797
2020-06-25 00:00:00+00:00,19.014379501342773,124.19217681884766,290.6275329589844,234.97251892089844,9.461002349853516,31.47677993774414,37.43082809448242,58.39865493774414
2020-06-26 00:00:00+00:00,18.4611759185791,122.5383071899414,282.1723327636719,215.43136596679688,9.127025604248047,30.91043472290039,36.9962043762207,57.738670349121094
2020-06-29 00:00:00+00:00,18.642942428588867,123.63199615478516,285.6734313964844,219.9776611328125,9.171889305114746,30.685768127441406,37.22758483886719,58.29865264892578
2020-06-30 00:00:00+00:00,18.43746566772461,125.04579162597656,288.3747863769531,226.3883819580078,9.46872615814209,30.64832878112793,37.45271301269531,59.18863296508789
2020-07-01 00:00:00+00:00,18.334728240966797,124.8235092163086,293.7092590332031,236.8369140625,9.50087833404541,30.7419376373291,37.4245719909668,57.508670806884766
2020-07-02 00:00:00+00:00,19.172435760498047,125.34812927246094,294.92828369140625,232.71929931640625,9.582880020141602,31.060211181640625,37.27449035644531,58.80864334106445
2020-07-06 00:00:00+00:00,20.263036727905273,127.13538360595703,298.0002746582031,239.5587158203125,9.809181213378906,30.854270935058594,37.17442321777344,61.43857955932617
2020-07-07 00:00:00+00:00,19.44113540649414,127.01979064941406,292.4804992675781,240.13699340820312,9.841584205627441,30.451740264892578,39.69462203979492,58.84864044189453
2020-07-08 00:00:00+00:00,19.0380859375,127.39324951171875,293.10546875,242.84881591796875,10.184781074523926,30.835542678833008,38.9098014831543,60.778594970703125
2020-07-09 00:00:00+00:00,18.587621688842773,126.69963836669922,287.6759948730469,243.76605224609375,10.476886749267578,30.70917320251465,39.94477462768555,62.368560791015625
2020-07-10 00:00:00+00:00,18.872127532958984,126.59294128417969,288.7403259277344,244.3343505859375,10.44722843170166,30.629602432250977,40.86092758178711,63.008544921875
2020-07-13 00:00:00+00:00,18.880027770996094,129.11827087402344,283.3694763183594,238.28256225585938,10.021533012390137,30.493864059448242,40.498207092285156,60.75859832763672
2020-07-14 00:00:00+00:00,18.927446365356445,131.52792358398438,291.9336853027344,239.01036071777344,10.345290184020996,30.653005599975586,41.27678680419922,64.33850860595703
2020-07-15 00:00:00+00:00,19.180339813232422,131.8302459716797,298.5447692871094,239.5587158203125,10.19599723815918,31.167865753173828,41.273658752441406,66.24847412109375
2020-07-16 00:00:00+00:00,19.053892135620117,132.71055603027344,292.32427978515625,240.20675659179688,10.103782653808594,30.732576370239258,41.336185455322266,66.27847290039062
2020-07-17 00:00:00+00:00,18.658748626708984,132.79946899414062,296.92376708984375,241.303466796875,10.170326232910156,31.43934440612793,41.19235610961914,66.22847747802734
2020-07-20 00:00:00+00:00,18.674551010131836,133.02175903320312,304.6382751464844,244.68328857421875,10.478631973266602,32.04314041137695,41.10793685913086,67.33843994140625
2020-07-21 00:00:00+00:00,19.093406677246094,133.14627075195312,300.38067626953125,241.02430725097656,10.296937942504883,31.982282638549805,41.37683868408203,66.8984603881836
2020-07-22 00:00:00+00:00,18.619230270385742,133.38633728027344,306.01519775390625,239.14993286132812,10.406852722167969,32.0665397644043,41.48002243041992,67.16844940185547
2020-07-23 00:00:00+00:00,18.453271865844727,133.0306396484375,302.62664794921875,231.9017791748047,10.098795890808105,31.088298797607422,41.16109085083008,66.0384750366211
2020-07-24 00:00:00+00:00,18.36634063720703,131.7057342529297,299.7166442871094,230.0174560546875,10.163348197937012,30.971282958984375,41.03601837158203,66.04847717285156
2020-07-27 00:00:00+00:00,17.91587257385254,130.8699188232422,301.6110534667969,232.799072265625,10.389654159545898,31.551677703857422,41.026634216308594,67.93843841552734
2020-07-28 00:00:00+00:00,17.97909927368164,130.55874633789062,299.14044189453125,229.42921447753906,10.184286117553711,31.490821838378906,41.1986083984375,68.21842956542969
2020-07-29 00:00:00+00:00,18.627134323120117,130.3008575439453,302.04071044921875,232.58969116210938,10.433521270751953,31.322328567504883,40.86404037475586,69.8283920288086
2020-07-30 00:00:00+00:00,17.987001419067383,130.567626953125,301.747802734375,233.79605102539062,10.58156681060791,31.43934440612793,40.68581771850586,69.12840270996094
2020-07-31 00:00:00+00:00,17.900070190429688,129.60726928710938,301.2887268066406,252.9085235595703,10.582315444946289,30.5781192779541,40.46068572998047,68.91841125488281
2020-08-03 00:00:00+00:00,17.054460525512695,131.02110290527344,305.2535095214844,251.20367431640625,10.976603507995605,30.620243072509766,40.429420471191406,70.1183853149414
2020-08-04 00:00:00+00:00,17.31525230407715,130.905517578125,307.0113525390625,249.08006286621094,11.193441390991211,30.250478744506836,41.16109085083008,72.32833099365234
2020-08-05 00:00:00+00:00,17.24412727355957,131.95474243164062,320.30181884765625,248.37217712402344,11.252259254455566,30.46578025817871,40.588890075683594,72.94831085205078
2020-08-06 00:00:00+00:00,16.896400451660156,131.19894409179688,322.3916320800781,264.4836730957031,11.300859451293945,29.810504913330078,40.44505310058594,73.33830261230469
2020-08-07 00:00:00+00:00,16.864788055419922,132.13258361816406,320.3213806152344,267.6341857910156,11.165276527404785,30.255159378051758,40.638916015625,72.6583251953125
2020-08-10 00:00:00+00:00,17.14139175415039,131.625732421875,315.3020324707031,262.21051025390625,11.13088321685791,30.24579620361328,41.23612976074219,73.68830108642578
2020-08-11 00:00:00+00:00,17.773624420166016,130.68321228027344,320.8291931152344,255.36114501953125,10.81684684753418,30.512590408325195,40.71083450317383,73.2883071899414
2020-08-12 00:00:00+00:00,18.27150535583496,133.07510375976562,319.9405517578125,259.10986328125,11.405293464660645,31.40189552307129,41.2392578125,72.96831512451172
2020-08-13 00:00:00+00:00,17.655078887939453,131.59906005859375,318.53436279296875,260.5155944824219,11.40803337097168,31.29424476623535,41.396240234375,72.34832763671875
2020-08-14 00:00:00+00:00,17.6076602935791,131.81246948242188,319.13006591796875,260.4557800292969,11.528664588928223,31.02442169189453,41.63170623779297,72.33832550048828
2020-08-17 00:00:00+00:00,17.54444122314453,132.47935485839844,322.4796447753906,260.37603759765625,12.299301147460938,31.538593292236328,42.5736083984375,72.37832641601562
2020-08-18 00:00:00+00:00,17.2994441986084,133.4574432373047,323.2314147949219,261.5525207519531,12.223285675048828,31.3546199798584,42.2941780090332,68.43842315673828
2020-08-19 00:00:00+00:00,17.346864700317383,133.7242431640625,324.59857177734375,261.8017272949219,12.101409912109375,31.43010139465332,41.57206726074219,63.30854034423828
2020-08-20 00:00:00+00:00,17.16510009765625,134.6400604248047,329.4031066894531,268.2024841308594,12.103899955749512,31.36405372619629,40.9943733215332,61.25858688354492
2020-08-21 00:00:00+00:00,17.10187339782715,135.83154296875,329.1883544921875,266.20849609375,12.644742012023926,31.28386878967285,41.32716369628906,60.36860656738281
2020-08-24 00:00:00+00:00,17.583953857421875,136.1896209716797,335.5747985839844,270.5753173828125,12.681380271911621,31.114044189453125,41.23297119140625,61.92857360839844
2020-08-25 00:00:00+00:00,17.43379783630371,136.10903930664062,339.50042724609375,279.9770202636719,12.711039543151855,31.34990692138672,41.01319885253906,62.708553314208984
2020-08-26 00:00:00+00:00,17.24412727355957,136.32386779785156,342.7815856933594,302.9977111816406,12.733967781066895,31.496137619018555,41.03518295288086,62.67855453491211
2020-08-27 00:00:00+00:00,17.109779357910156,136.93252563476562,347.64471435546875,292.33978271484375,12.589659690856934,31.255563735961914,42.8969841003418,62.298561096191406
2020-08-28 00:00:00+00:00,17.417991638183594,137.52333068847656,357.5271301269531,292.77850341796875,13.107575416564941,31.05272674560547,44.049232482910156,63.73853302001953
2020-08-31 00:00:00+00:00,17.09397315979004,137.3174285888672,349.7833251953125,292.31988525390625,13.333629608154297,31.15178680419922,43.593990325927734,63.098541259765625
2020-09-01 00:00:00+00:00,16.785764694213867,135.62571716308594,348.5235900878906,294.5531311035156,13.782890319824219,31.08102798461914,46.33804702758789,63.988525390625
2020-09-02 00:00:00+00:00,16.935914993286133,137.693359375,352.234375,301.5919494628906,14.306939125061035,31.236696243286133,46.36630630493164,66.66845703125
2020-09-03 00:00:00+00:00,16.643508911132812,133.8623809814453,335.77008056640625,290.24609375,12.979610443115234,30.698944091796875,45.38045120239258,61.15858840942383
2020-09-04 00:00:00+00:00,16.888498306274414,133.00306701660156,327.14727783203125,281.8813171386719,12.587696075439453,30.713092803955078,44.84357452392578,60.76860046386719
