Date,SPY
2021-05-12 00:00:00+00:00,385.431640625
2021-05-13 00:00:00+00:00,390.0616760253906
2021-05-14 00:00:00+00:00,396.05120849609375
2021-05-17 00:00:00+00:00,395.0434265136719
2021-05-18 00:00:00+00:00,391.639892578125
2021-05-19 00:00:00+00:00,390.6130676269531
2021-05-20 00:00:00+00:00,394.8152770996094
2021-05-21 00:00:00+00:00,394.4920654296875
2021-05-24 00:00:00+00:00,398.5135803222656
2021-05-25 00:00:00+00:00,397.6293640136719
2021-05-26 00:00:00+00:00,398.41845703125
2021-05-27 00:00:00+00:00,398.627685546875
2021-05-28 00:00:00+00:00,399.3407287597656
2021-06-01 00:00:00+00:00,398.9889221191406
2021-06-02 00:00:00+00:00,399.6163330078125
2021-06-03 00:00:00+00:00,398.1332092285156
2021-06-04 00:00:00+00:00,401.7745361328125
2021-06-07 00:00:00+00:00,401.3847351074219
2021-06-08 00:00:00+00:00,401.4703063964844
2021-06-09 00:00:00+00:00,400.871337890625
2021-06-10 00:00:00+00:00,402.7347412109375
2021-06-11 00:00:00+00:00,403.4002685546875
2021-06-14 00:00:00+00:00,404.303466796875
2021-06-15 00:00:00+00:00,403.5619201660156
2021-06-16 00:00:00+00:00,401.30865478515625
2021-06-17 00:00:00+00:00,401.17559814453125
2021-06-18 00:00:00+00:00,395.7635498046875
2021-06-21 00:00:00+00:00,401.42926025390625
2021-06-22 00:00:00+00:00,403.5754089355469
2021-06-23 00:00:00+00:00,403.0890197753906
2021-06-24 00:00:00+00:00,405.4736022949219
2021-06-25 00:00:00+00:00,406.913818359375
2021-06-28 00:00:00+00:00,407.734130859375
2021-06-29 00:00:00+00:00,407.9535217285156
2021-06-30 00:00:00+00:00,408.2968444824219
2021-07-01 00:00:00+00:00,410.55743408203125
2021-07-02 00:00:00+00:00,413.695556640625
2021-07-06 00:00:00+00:00,412.9420471191406
2021-07-07 00:00:00+00:00,414.40142822265625
2021-07-08 00:00:00+00:00,411.0248107910156
2021-07-09 00:00:00+00:00,415.41241455078125
2021-07-12 00:00:00+00:00,416.90045166015625
2021-07-13 00:00:00+00:00,415.4792785644531
2021-07-14 00:00:00+00:00,416.0992736816406
2021-07-15 00:00:00+00:00,414.67803955078125
2021-07-16 00:00:00+00:00,411.42547607421875
2021-07-19 00:00:00+00:00,405.349609375
2021-07-20 00:00:00+00:00,411.15838623046875
2021-07-21 00:00:00+00:00,414.4872131347656
2021-07-22 00:00:00+00:00,415.355224609375
2021-07-23 00:00:00+00:00,419.62835693359375
2021-07-26 00:00:00+00:00,420.6585693359375
2021-07-27 00:00:00+00:00,418.7413330078125
2021-07-28 00:00:00+00:00,418.56964111328125
2021-07-29 00:00:00+00:00,420.3056335449219
2021-07-30 00:00:00+00:00,418.2644348144531
2021-08-02 00:00:00+00:00,417.38690185546875
2021-08-03 00:00:00+00:00,420.78253173828125
2021-08-04 00:00:00+00:00,418.71270751953125
2021-08-05 00:00:00+00:00,421.3643798828125
2021-08-06 00:00:00+00:00,422.0606384277344
2021-08-09 00:00:00+00:00,421.7172546386719
2021-08-10 00:00:00+00:00,422.24188232421875
2021-08-11 00:00:00+00:00,423.29107666015625
2021-08-12 00:00:00+00:00,424.5596923828125
2021-08-13 00:00:00+00:00,425.33233642578125
2021-08-16 00:00:00+00:00,426.3338317871094
2021-08-17 00:00:00+00:00,423.5390930175781
2021-08-18 00:00:00+00:00,418.9034729003906
2021-08-19 00:00:00+00:00,419.5520935058594
2021-08-20 00:00:00+00:00,422.8905029296875
2021-08-23 00:00:00+00:00,426.6104431152344
2021-08-24 00:00:00+00:00,427.2877502441406
2021-08-25 00:00:00+00:00,428.1842956542969
2021-08-26 00:00:00+00:00,425.6566162109375
2021-08-27 00:00:00+00:00,429.46240234375
2021-08-30 00:00:00+00:00,431.35101318359375
2021-08-31 00:00:00+00:00,430.7119445800781
2021-09-01 00:00:00+00:00,430.9408874511719
2021-09-02 00:00:00+00:00,432.26666259765625
2021-09-03 00:00:00+00:00,432.16168212890625
2021-09-07 00:00:00+00:00,430.6165466308594
2021-09-08 00:00:00+00:00,430.0919189453125
2021-09-09 00:00:00+00:00,428.25103759765625
2021-09-10 00:00:00+00:00,424.87451171875
2021-09-13 00:00:00+00:00,425.9618225097656
2021-09-14 00:00:00+00:00,423.6631164550781
2021-09-15 00:00:00+00:00,427.20184326171875
2021-09-16 00:00:00+00:00,426.5245666503906
2021-09-17 00:00:00+00:00,422.36981201171875
2021-09-20 00:00:00+00:00,415.32708740234375
2021-09-21 00:00:00+00:00,414.9348449707031
2021-09-22 00:00:00+00:00,418.9823913574219
2021-09-23 00:00:00+00:00,424.0730895996094
2021-09-24 00:00:00+00:00,424.77154541015625
2021-09-27 00:00:00+00:00,423.5563659667969
2021-09-28 00:00:00+00:00,415.0209655761719
2021-09-29 00:00:00+00:00,415.7195129394531
2021-09-30 00:00:00+00:00,410.638427734375
2021-10-01 00:00:00+00:00,415.51849365234375
2021-10-04 00:00:00+00:00,410.15997314453125
2021-10-05 00:00:00+00:00,414.42767333984375
2021-10-06 00:00:00+00:00,416.1500549316406
2021-10-07 00:00:00+00:00,419.7478942871094
2021-10-08 00:00:00+00:00,418.9823913574219
2021-10-11 00:00:00+00:00,415.9490661621094
2021-10-12 00:00:00+00:00,414.9252624511719
2021-10-13 00:00:00+00:00,416.41796875
2021-10-14 00:00:00+00:00,423.42236328125
2021-10-15 00:00:00+00:00,426.6470642089844
2021-10-18 00:00:00+00:00,427.91021728515625
2021-10-19 00:00:00+00:00,431.2115478515625
2021-10-20 00:00:00+00:00,432.9051818847656
2021-10-21 00:00:00+00:00,434.0342712402344
2021-10-22 00:00:00+00:00,433.5845031738281
2021-10-25 00:00:00+00:00,435.90972900390625
2021-10-26 00:00:00+00:00,436.30206298828125
2021-10-27 00:00:00+00:00,434.369140625
2021-10-28 00:00:00+00:00,438.56036376953125
2021-10-29 00:00:00+00:00,439.4502258300781
2021-11-01 00:00:00+00:00,440.2061767578125
2021-11-02 00:00:00+00:00,441.9859619140625
2021-11-03 00:00:00+00:00,444.6844177246094
2021-11-04 00:00:00+00:00,446.7799377441406
2021-11-05 00:00:00+00:00,448.3301696777344
2021-11-08 00:00:00+00:00,448.7129211425781
2021-11-09 00:00:00+00:00,447.22967529296875
2021-11-10 00:00:00+00:00,443.6318664550781
2021-11-11 00:00:00+00:00,443.775390625
2021-11-12 00:00:00+00:00,447.12445068359375
2021-11-15 00:00:00+00:00,447.2775573730469
2021-11-16 00:00:00+00:00,449.0478210449219
2021-11-17 00:00:00+00:00,447.95697021484375
2021-11-18 00:00:00+00:00,449.4784240722656
2021-11-19 00:00:00+00:00,448.6746520996094
2021-11-22 00:00:00+00:00,447.4115295410156
2021-11-23 00:00:00+00:00,448.00482177734375
2021-11-24 00:00:00+00:00,449.200927734375
2021-11-26 00:00:00+00:00,439.182373046875
2021-11-29 00:00:00+00:00,444.5695495605469
2021-11-30 00:00:00+00:00,435.9193115234375
2021-12-01 00:00:00+00:00,431.0774841308594
2021-12-02 00:00:00+00:00,437.6800231933594
2021-12-03 00:00:00+00:00,433.8716125488281
2021-12-06 00:00:00+00:00,439.01007080078125
2021-12-07 00:00:00+00:00,448.0909423828125
2021-12-08 00:00:00+00:00,449.2774353027344
2021-12-09 00:00:00+00:00,446.2441711425781
2021-12-10 00:00:00+00:00,450.44488525390625
2021-12-13 00:00:00+00:00,446.4547119140625
2021-12-14 00:00:00+00:00,443.38299560546875
2021-12-15 00:00:00+00:00,450.3108825683594
2021-12-16 00:00:00+00:00,446.33984375
2021-12-17 00:00:00+00:00,441.5894470214844
2021-12-20 00:00:00+00:00,436.8938903808594
2021-12-21 00:00:00+00:00,444.6526794433594
2021-12-22 00:00:00+00:00,449.0986328125
2021-12-23 00:00:00+00:00,451.8929748535156
2021-12-27 00:00:00+00:00,458.2882080078125
2021-12-28 00:00:00+00:00,457.9137268066406
2021-12-29 00:00:00+00:00,458.49945068359375
2021-12-30 00:00:00+00:00,457.23193359375
2021-12-31 00:00:00+00:00,456.07965087890625
2022-01-03 00:00:00+00:00,458.7203063964844
2022-01-04 00:00:00+00:00,458.566650390625
2022-01-05 00:00:00+00:00,449.7611999511719
2022-01-06 00:00:00+00:00,449.3387145996094
2022-01-07 00:00:00+00:00,447.562255859375
2022-01-10 00:00:00+00:00,447.0052795410156
2022-01-11 00:00:00+00:00,451.07672119140625
2022-01-12 00:00:00+00:00,452.29620361328125
2022-01-13 00:00:00+00:00,446.064208984375
2022-01-14 00:00:00+00:00,446.2467346191406
2022-01-18 00:00:00+00:00,438.3438415527344
2022-01-19 00:00:00+00:00,433.7922668457031
2022-01-20 00:00:00+00:00,428.99102783203125
2022-01-21 00:00:00+00:00,420.56964111328125
2022-01-24 00:00:00+00:00,422.3556823730469
2022-01-25 00:00:00+00:00,417.1991882324219
2022-01-26 00:00:00+00:00,416.15252685546875
2022-01-27 00:00:00+00:00,414.0975341796875
2022-01-28 00:00:00+00:00,424.3818054199219
2022-01-31 00:00:00+00:00,432.025390625
2022-02-01 00:00:00+00:00,434.9446105957031
2022-02-02 00:00:00+00:00,439.1697082519531
2022-02-03 00:00:00+00:00,428.8470458984375
2022-02-04 00:00:00+00:00,430.8634948730469
2022-02-07 00:00:00+00:00,429.480712890625
2022-02-08 00:00:00+00:00,433.0144958496094
2022-02-09 00:00:00+00:00,439.3520812988281
2022-02-10 00:00:00+00:00,431.4588317871094
2022-02-11 00:00:00+00:00,422.9510803222656
2022-02-14 00:00:00+00:00,421.56829833984375
2022-02-15 00:00:00+00:00,428.36688232421875
2022-02-16 00:00:00+00:00,428.8470458984375
2022-02-17 00:00:00+00:00,419.68621826171875
2022-02-18 00:00:00+00:00,416.9687194824219
2022-02-22 00:00:00+00:00,412.49395751953125
2022-02-23 00:00:00+00:00,405.1769104003906
2022-02-24 00:00:00+00:00,411.2744445800781
2022-02-25 00:00:00+00:00,420.3487854003906
2022-02-28 00:00:00+00:00,419.2733154296875
2022-03-01 00:00:00+00:00,412.8876647949219
2022-03-02 00:00:00+00:00,420.4831848144531
2022-03-03 00:00:00+00:00,418.3898620605469
2022-03-04 00:00:00+00:00,414.9906005859375
2022-03-07 00:00:00+00:00,402.7569885253906
2022-03-08 00:00:00+00:00,399.70343017578125
2022-03-09 00:00:00+00:00,410.4197998046875
2022-03-10 00:00:00+00:00,408.5665283203125
2022-03-11 00:00:00+00:00,403.37158203125
2022-03-14 00:00:00+00:00,400.4236145019531
2022-03-15 00:00:00+00:00,409.2291259765625
2022-03-16 00:00:00+00:00,418.303466796875
2022-03-17 00:00:00+00:00,423.53680419921875
2022-03-18 00:00:00+00:00,428.17572021484375
2022-03-21 00:00:00+00:00,428.050537109375
2022-03-22 00:00:00+00:00,433.059326171875
2022-03-23 00:00:00+00:00,427.4822082519531
2022-03-24 00:00:00+00:00,433.92620849609375
